SQ0218-0012	2019-10-18	12
SQ0218-0013	2019-10-19	13
SQ0218-0014	2019-10-20	14
SQ0218-0015	2019-10-21	15
SQ0218-0016	2019-10-22	16
SQ0218-0017	2019-10-23	17
SQ0218-0018	2019-10-24	18
SQ0218-0019	2019-10-25	19
SQ0218-0020	2019-10-26	20
SQ0218-0021	2019-10-27	21
SQ0218-0022	2019-10-28	22
SQ0218-0023	2019-10-29	23
SQ0218-0024	2019-10-30	24
SQ0218-0025	2019-10-31	25
SQ0218-0028	2019-11-01	28
SQ0218-0029	2019-11-02	29
SQ0218-0030	2019-11-03	30
SQ0218-0031	2019-11-04	31
SQ0218-0032	2019-11-05	32
SQ0218-0033	2019-11-06	33
SQ0218-0034	2019-11-07	34
SQ0218-0035	2019-11-08	35
SQ0218-0036	2019-11-09	36
SQ0220-0001	2019-11-10	1
SQ0220-0002	2019-11-11	2
SQ0220-0003	2019-11-12	3
SQ0220-0004	2019-11-13	4
SQ0220-0012	2019-11-14	12
SQ0220-0005	2019-11-15	5
SQ0220-0006	2019-11-16	6
SQ0220-0007	2019-11-17	7
SQ0220-0008	2019-11-18	8
SQ0220-0009	2019-11-19	9
SQ0220-0011	2019-11-20	11
SQ0220-0010	2019-11-21	10
SQ0221-0001	2019-11-22	1
SQ0221-0002	2019-11-23	2
SQ0221-0003	2019-11-24	3
SQ0221-0004	2019-11-25	4
SQ0221-0005	2019-11-26	5
SQ0221-0006	2019-11-27	6
SQ0221-0007	2019-11-28	7
SQ0221-0008	2019-11-29	8
SQ0221-0009	2019-11-30	9
SQ0221-0010	2019-12-01	10
SQ0222-0007	2019-12-02	7
SQ0222-0008	2019-12-03	8
SQ0222-0001	2019-12-04	1
SQ0222-0002	2019-12-05	2
SQ0222-0003	2019-12-06	3
SQ0222-0004	2019-12-07	4
SQ0222-0005	2019-12-08	5
SQ0222-0006	2019-12-09	6
SQ0222-0027	2019-12-10	27
SQ0222-0028	2019-12-11	28
SQ0222-0025	2019-12-12	25
SQ0222-0026	2019-12-13	26
SQ0222-0037	2019-12-14	37
SQ0224-0003	2019-12-15	3
SQ0224-0005	2019-12-16	5
SQ0224-0006	2019-12-17	6
SQ0224-0007	2019-12-18	7
SQ0224-0009	2019-12-19	9
SQ0224-0012	2019-12-20	12
SQ0224-0014	2019-12-21	14
SQ0224-0016	2019-12-22	16
SQ0224-0018	2019-12-23	18
SQ0224-0023	2019-12-24	23
SQ0224-0025	2019-12-25	25
SQ0224-0027	2019-12-26	27
SQ0224-0036	2019-12-27	36
SQ0225-0001	2019-12-28	1
SQ0323-0013	2019-12-29	2700
SQ0323-0041	2019-12-30	4000
SQ0323-0042	2019-12-31	4000
SQ0323-0043	2020-01-01	4000
SQ0323-0045	2020-01-02	2700
SQ0323-0044	2020-01-03	4000
SQ0323-0195	2020-01-04	2700
SQ0323-0196	2020-01-05	4000
SQ0323-0197	2020-01-06	2700
SQ0323-0194	2020-01-07	4000
SQ0323-0174	2020-01-08	2700
SQ0323-0175	2020-01-09	2700
SQ0323-0176	2020-01-10	4000
SQ0323-0177	2020-01-11	4000
SQ0323-0178	2020-01-12	2700
SQ0323-0179	2020-01-13	2700
SQ0323-0180	2020-01-14	4000
SQ0323-0181	2020-01-15	4000
SQ0323-0182	2020-01-16	2700
SQ0323-0183	2020-01-17	2700
SQ0323-0185	2020-01-18	4000
SQ0323-0186	2020-01-19	4000
SQ0323-0189	2020-01-20	2700
SQ0323-0192	2020-01-21	2700
SQ0323-0190	2020-01-22	4000
SQ0323-0193	2020-01-23	4000
SQ0323-0170	2020-01-24	2700
SQ0323-0171	2020-01-25	2700
SQ0323-0172	2020-01-26	4000
SQ0323-0173	2020-01-27	4000
SQ0323-0101	2020-01-28	2700
SQ0323-0115	2020-01-29	2700
SQ0323-0116	2020-01-30	4200
SQ0323-0145	2020-01-31	2700
SQ0323-0146	2020-02-01	4000
SQ0323-0147	2020-02-02	2700
SQ0323-0148	2020-02-03	4000
SQ0323-0149	2020-02-04	2700
SQ0323-0150	2020-02-05	4000
SQ0323-0143	2020-02-06	2700
SQ0323-0134	2020-02-07	2700
SQ0323-0135	2020-02-08	4000
SQ0323-0142	2020-02-09	2700
SQ0323-0144	2020-02-10	2700
SQ0323-0138	2020-02-11	2700
SQ0323-0139	2020-02-12	4000
SQ0323-0140	2020-02-13	2700
SQ0323-0141	2020-02-14	4000
SQ0323-0136	2020-02-15	2700
SQ0323-0137	2020-02-16	4000
SQ0323-0155	2020-02-17	2700
SQ0323-0157	2020-02-18	2700
SQ0323-0156	2020-02-19	4000
SQ0323-0158	2020-02-20	4000
SQ0323-0159	2020-02-21	2700
SQ0323-0161	2020-02-22	2700
SQ0323-0160	2020-02-23	4000
SQ0323-0162	2020-02-24	4000
SQ0323-0165	2020-02-25	2700
SQ0323-0166	2020-02-26	4000
SQ0323-0167	2020-02-27	2700
SQ0323-0168	2020-02-28	4000
SQ0323-0121	2020-02-29	2700
SQ0323-0122	2020-03-01	4200
SQ0323-0108	2020-03-02	2700
SQ0323-0076	2020-03-03	4000
SQ0323-0113	2020-03-04	6500
SQ0323-0125	2020-03-05	2700
SQ0323-0126	2020-03-06	4000
SQ0323-0127	2020-03-07	2700
SQ0323-0128	2020-03-08	4000
SQ0323-0129	2020-03-09	2700
SQ0323-0130	2020-03-10	4000
SQ0323-0131	2020-03-11	6500
SQ0323-0075	2020-03-12	4000
SQ0323-0112	2020-03-13	6500
SQ0323-0079	2020-03-14	2700
SQ0323-0070	2020-03-15	4000
SQ0323-0080	2020-03-16	2700
SQ0323-0071	2020-03-17	4000
SQ0323-0081	2020-03-18	2700
SQ0323-0074	2020-03-19	4000
SQ0323-0082	2020-03-20	2700
SQ0323-0073	2020-03-21	4000
SQ0323-0078	2020-03-22	4000
SQ0323-0111	2020-03-23	6500
SQ0323-0133	2020-03-24	6500
SQ0323-0083	2020-03-25	6500
SQ0323-0084	2020-03-26	6500
SQ0323-0132	2020-03-27	6500
SQ0323-0089	2020-03-28	4000
SQ0323-0090	2020-03-29	4000
SQ0323-0091	2020-03-30	4000
SQ0323-0092	2020-03-31	4000
SQ0323-0087	2020-04-01	4000
SQ0323-0088	2020-04-02	6500
SQ0323-0085	2020-04-03	4000
SQ0323-0086	2020-04-04	6500
SQ0323-0053	2020-04-05	2700
SQ0323-0061	2020-04-06	2700
SQ0323-0057	2020-04-07	4000
SQ0323-0066	2020-04-08	4000
SQ0323-0054	2020-04-09	2700
SQ0323-0062	2020-04-10	2700
SQ0323-0058	2020-04-11	4000
SQ0323-0067	2020-04-12	4000
SQ0323-0055	2020-04-13	2700
SQ0323-0059	2020-04-14	4000
SQ0323-0068	2020-04-15	4000
SQ0323-0064	2020-04-16	2700
SQ0323-0052	2020-04-17	2700
SQ0323-0060	2020-04-18	2700
SQ0323-0056	2020-04-19	4000
SQ0323-0065	2020-04-20	4000
SQ0325-0002	2020-04-21	2
SQ0325-0003	2020-04-22	3
SQ0325-0004	2020-04-23	4
SQ0325-0005	2020-04-24	5
SQ0325-0001	2020-04-25	1
SQ0325-0023	2020-04-26	1000
SQ0325-0019	2020-04-27	19
SQ0325-0020	2020-04-28	20
SQ0325-0021	2020-04-29	21
SQ0325-0022	2020-04-30	22
SQ0325-0013	2020-05-01	2700
SQ0325-0014	2020-05-02	6000
SQ0325-0015	2020-05-03	2700
SQ0325-0016	2020-05-04	6000
SQ0325-0017	2020-05-05	2700
SQ0325-0018	2020-05-06	6000
SQ0325-0011	2020-05-07	2700
SQ0325-0012	2020-05-08	6000
SQ0325-0008	2020-05-09	8
SQ0325-0009	2020-05-10	9
SQ0325-0010	2020-05-11	10
SQ0331-0080	2020-05-12	3200
SQ0331-0081	2020-05-13	6400
SQ0331-0087	2020-05-14	3200
SQ0331-0088	2020-05-15	6400
SQ0331-0002	2020-05-16	3200
SQ0331-0001	2020-05-17	6400
SQ0331-0019	2020-05-18	3528
SQ0331-0020	2020-05-19	3528
SQ0331-0021	2020-05-20	3528
SQ0331-0022	2020-05-21	3528
SQ0331-0149	2020-05-22	3200
SQ0331-0049	2020-05-23	3200
SQ0331-0148	2020-05-24	6400
SQ0331-0286	2020-05-25	5050
SQ0331-0106	2020-05-26	3200
SQ0331-0006	2020-05-27	3200
SQ0331-0105	2020-05-28	6400
SQ0331-0174	2020-05-29	5050
SQ0331-0074	2020-05-30	5050
SQ0331-0175	2020-05-31	5050
SQ0331-0075	2020-06-01	5050
SQ0331-0176	2020-06-02	5050
SQ0331-0076	2020-06-03	5050
SQ0331-0185	2020-06-04	5050
SQ0331-0177	2020-06-05	5050
SQ0331-0077	2020-06-06	5050
SQ0331-0082	2020-06-07	3200
SQ0331-0083	2020-06-08	6400
SQ0331-0089	2020-06-09	3200
SQ0331-0090	2020-06-10	6400
SQ0331-0004	2020-06-11	3200
SQ0331-0003	2020-06-12	6400
SQ0331-0023	2020-06-13	3528
SQ0331-0024	2020-06-14	3528
SQ0331-0025	2020-06-15	3528
SQ0331-0026	2020-06-16	3528
SQ0331-0151	2020-06-17	3200
SQ0331-0051	2020-06-18	3200
SQ0331-0150	2020-06-19	6400
SQ0331-0127	2020-06-20	5050
SQ0331-0108	2020-06-21	3200
SQ0331-0107	2020-06-22	6400
SQ0331-0170	2020-06-23	5050
SQ0331-0070	2020-06-24	5050
SQ0331-0171	2020-06-25	5050
SQ0331-0071	2020-06-26	5050
SQ0331-0172	2020-06-27	5050
SQ0331-0072	2020-06-28	5050
SQ0331-0128	2020-06-29	5050
SQ0331-0173	2020-06-30	5050
SQ0331-0073	2020-07-01	5050
SQ0331-0045	2020-07-02	45
SQ0331-0040	2020-07-03	40
SQ0331-0037	2020-07-04	37
SQ0331-0046	2020-07-05	46
SQ0331-0041	2020-07-06	41
SQ0331-0039	2020-07-07	39
SQ0331-0047	2020-07-08	47
SQ0331-0044	2020-07-09	44
SQ0331-0042	2020-07-10	42
SQ0331-0043	2020-07-11	43
SQ0331-0038	2020-07-12	38
SQ0331-0015	2020-07-13	15
SQ0331-0052	2020-07-14	52
SQ0331-0030	2020-07-15	30
SQ0331-0013	2020-07-16	13
SQ0331-0053	2020-07-17	53
SQ0331-0014	2020-07-18	14
SQ0331-0057	2020-07-19	57
SQ0332-0035	2020-07-20	35
SQ0332-0036	2020-07-21	36
SQ0332-0037	2020-07-22	37
SQ0332-0038	2020-07-23	38
SQ0332-0025	2020-07-24	25
SQ0332-0026	2020-07-25	26
SQ0332-0027	2020-07-26	27
SQ0332-0028	2020-07-27	28
SQ0332-0029	2020-07-28	29
SQ0332-0030	2020-07-29	30
SQ0332-0031	2020-07-30	31
SQ0332-0021	2020-07-31	21
SQ0332-0022	2020-08-01	22
SQ0332-0013	2020-08-02	13
SQ0332-0014	2020-08-03	14
SQ0332-0017	2020-08-04	17
SQ0332-0018	2020-08-05	18
SQ0332-0019	2020-08-06	19
SQ0332-0020	2020-08-07	20
SQ0332-0023	2020-08-08	23
SQ0332-0024	2020-08-09	24
SQ0332-0015	2020-08-10	15
SQ0332-0016	2020-08-11	16
SQ0332-0009	2020-08-12	9
SQ0332-0010	2020-08-13	10
SQ0332-0011	2020-08-14	11
SQ0332-0012	2020-08-15	12
SQ0332-0005	2020-08-16	5
SQ0332-0006	2020-08-17	6
SQ0332-0007	2020-08-18	7
SQ0332-0008	2020-08-19	8
SQ0332-0001	2020-08-20	1
SQ0332-0002	2020-08-21	2
SQ0332-0003	2020-08-22	3
SQ0332-0004	2020-08-23	4
SQ0340-0005	2020-08-24	3000
SQ0340-0002	2020-08-25	3000
SQ0340-0021	2020-08-26	4000
SQ0340-0006	2020-08-27	3000
SQ0340-0023	2020-08-28	3000
SQ0340-0028	2020-08-29	4000
SQ0340-0061	2020-08-30	3000
SQ0340-0062	2020-08-31	3000
SQ0340-0063	2020-09-01	4000
SQ0340-0026	2020-09-02	3000
SQ0340-0027	2020-09-03	4000
SQ0340-0029	2020-09-04	3000
SQ0340-0030	2020-09-05	4000
SQ0340-0068	2020-09-06	3000
SQ0340-0069	2020-09-07	4000
SQ0340-0070	2020-09-08	3000
SQ0340-0071	2020-09-09	4000
SQ0340-0066	2020-09-10	3000
SQ0340-0067	2020-09-11	4000
SQ0340-0008	2020-09-12	3000
SQ0340-0009	2020-09-13	3000
SQ0340-0007	2020-09-14	4000
SQ0340-0043	2020-09-15	4000
SQ0340-0177	2020-09-16	3000
SQ0340-0178	2020-09-17	3000
SQ0340-0176	2020-09-18	4000
SQ0340-0180	2020-09-19	4000
SQ0340-0011	2020-09-20	3000
SQ0340-0016	2020-09-21	3000
SQ0340-0048	2020-09-22	4000
SQ0340-0172	2020-09-23	3000
SQ0340-0175	2020-09-24	4000
SQ0340-0015	2020-09-25	3000
SQ0340-0173	2020-09-26	3000
SQ0340-0047	2020-09-27	4000
SQ0340-0174	2020-09-28	4000
SQ0340-0053	2020-09-29	3000
SQ0340-0054	2020-09-30	4000
SQ0340-0074	2020-10-01	3000
SQ0340-0075	2020-10-02	4000
SQ0340-0077	2020-10-03	3000
SQ0340-0078	2020-10-04	4000
SQ0340-0082	2020-10-05	3000
SQ0340-0083	2020-10-06	4000
SQ0340-0084	2020-10-07	3000
SQ0340-0085	2020-10-08	4000
SQ0340-0012	2020-10-09	3000
SQ0340-0046	2020-10-10	4000
SQ0340-0080	2020-10-11	3000
SQ0340-0081	2020-10-12	4000
SQ0341-0044	2020-10-13	44
SQ0341-0046	2020-10-14	46
SQ0341-0063	2020-10-15	63
SQ0341-0064	2020-10-16	64
SQ0341-0056	2020-10-17	56
SQ0341-0065	2020-10-18	65
SQ0341-0058	2020-10-19	58
SQ0341-0004	2020-10-20	1000
SQ0341-0001	2020-10-21	1
SQ0341-0005	2020-10-22	1500
SQ0341-0002	2020-10-23	2
SQ0341-0003	2020-10-24	3
SQ0341-0006	2020-10-25	6
SQ0341-0007	2020-10-26	7
SQ0341-0009	2020-10-27	9
SQ0341-0067	2020-10-28	67
SQ0341-0008	2020-10-29	8
SQ0341-0073	2020-10-30	73
SQ0341-0010	2020-10-31	10
SQ0341-0011	2020-11-01	11
SQ0355-0005	2020-11-02	4000
SQ0355-0006	2020-11-03	6500
SQ0355-0007	2020-11-04	4000
SQ0355-0008	2020-11-05	6500
SQ0355-0009	2020-11-06	4000
SQ0355-0010	2020-11-07	6500
SQ0355-0011	2020-11-08	4000
SQ0355-0012	2020-11-09	6500
SQ0355-0013	2020-11-10	4000
SQ0355-0014	2020-11-11	6500
SQ0355-0001	2020-11-12	4000
SQ0355-0002	2020-11-13	6500
SQ0355-0003	2020-11-14	4000
SQ0355-0004	2020-11-15	6500
SQ0355-0019	2020-11-16	4000
SQ0355-0020	2020-11-17	6500
SQ0355-0021	2020-11-18	4000
SQ0355-0022	2020-11-19	6500
SQ0355-0024	2020-11-20	1163
SQ0355-0023	2020-11-21	1163
SQ0355-0015	2020-11-22	4000
SQ0355-0016	2020-11-23	6500
SQ0355-0017	2020-11-24	4000
SQ0355-0018	2020-11-25	6500
SQ0355-0025	2020-11-26	3000
SQ0355-0026	2020-11-27	4000
SQ0355-0027	2020-11-28	6500
SQ0355-0028	2020-11-29	3000
SQ0355-0029	2020-11-30	4000
SQ0355-0030	2020-12-01	6500
SQ0301-0005	2020-12-02	1000
SQ0301-0006	2020-12-03	1000
SQ0301-0001	2020-12-04	1
SQ0301-0002	2020-12-05	2
SQ0301-0007	2020-12-06	1500
SQ0301-0008	2020-12-07	1500
SQ0301-0003	2020-12-08	3
SQ0301-0004	2020-12-09	4
SQ0302-0011	2020-12-10	11
SQ0302-0012	2020-12-11	12
SQ0302-0013	2020-12-12	13
SQ0302-0014	2020-12-13	14
SQ0303-0024	2020-12-14	1101
SQ0303-0025	2020-12-15	1101
SQ0303-0026	2020-12-16	1102
SQ0303-0027	2020-12-17	1102
SQ0303-0028	2020-12-18	1201
SQ0303-0029	2020-12-19	1201
SQ0303-0038	2020-12-20	1202
SQ0303-0039	2020-12-21	1202
SQ0303-0030	2020-12-22	1301
SQ0303-0031	2020-12-23	1301
SQ0303-0032	2020-12-24	1302
SQ0303-0033	2020-12-25	1302
SQ0303-0034	2020-12-26	1401
SQ0303-0035	2020-12-27	1401
SQ0303-0036	2020-12-28	1402
SQ0303-0037	2020-12-29	1402
SQ0303-0048	2020-12-30	48
SQ0303-0049	2020-12-31	49
SQ0303-0050	2021-01-01	50
SQ0303-0425	2021-01-02	1101
SQ0303-0424	2021-01-03	1101
SQ0303-0427	2021-01-04	1102
SQ0303-0426	2021-01-05	1102
SQ0303-0429	2021-01-06	1201
SQ0303-0428	2021-01-07	1201
SQ0303-0439	2021-01-08	1202
SQ0303-0438	2021-01-09	1202
SQ0303-0431	2021-01-10	1301
SQ0303-0430	2021-01-11	1301
SQ0303-0433	2021-01-12	1302
SQ0303-0432	2021-01-13	1302
SQ0303-0435	2021-01-14	1401
SQ0303-0434	2021-01-15	1401
SQ0303-0437	2021-01-16	1402
SQ0303-0436	2021-01-17	1402
SQ0304-0034	2021-01-18	3902
SQ0304-0032	2021-01-19	3902
SQ0304-0201	2021-01-20	201
SQ0304-0202	2021-01-21	202
SQ0305-0113	2021-01-22	6400
SQ0305-0114	2021-01-23	6400
SQ0305-0115	2021-01-24	6400
SQ0305-0111	2021-01-25	6400
SQ0305-0112	2021-01-26	6400
SQ0305-0007	2021-01-27	2003
SQ0305-0006	2021-01-28	2003
SQ0305-0118	2021-01-29	6400
SQ0305-0119	2021-01-30	6400
SQ0305-0120	2021-01-31	6400
SQ0305-0121	2021-02-01	6400
SQ0305-0122	2021-02-02	6400
SQ0305-0116	2021-02-03	6400
SQ0305-0117	2021-02-04	6400
SQ0305-0125	2021-02-05	6400
SQ0305-0126	2021-02-06	6400
SQ0305-0127	2021-02-07	6400
SQ0305-0128	2021-02-08	6400
SQ0305-0129	2021-02-09	6400
SQ0305-0123	2021-02-10	6400
SQ0305-0124	2021-02-11	6400
SQ0305-0026	2021-02-12	2010
SQ0305-0027	2021-02-13	2011
SQ0305-0034	2021-02-14	6400
SQ0305-0035	2021-02-15	6400
SQ0305-0036	2021-02-16	6400
SQ0305-0037	2021-02-17	6400
SQ0305-0038	2021-02-18	6400
SQ0305-0039	2021-02-19	3016
SQ0305-0040	2021-02-20	3016
SQ0305-0041	2021-02-21	3016
SQ0305-0042	2021-02-22	3016
SQ0305-0046	2021-02-23	3018
SQ0305-0047	2021-02-24	3018
SQ0305-0048	2021-02-25	3018
SQ0305-0049	2021-02-26	3018
SQ0305-0050	2021-02-27	3019
SQ0305-0051	2021-02-28	3020
SQ0305-0052	2021-03-01	3020
SQ0305-0131	2021-03-02	131
SQ0305-0132	2021-03-03	2001
SQ0305-0077	2021-03-04	3017
SQ0305-0078	2021-03-05	3017
SQ0305-0043	2021-03-06	3017
SQ0305-0045	2021-03-07	3017
SQ0305-0068	2021-03-08	3017
SQ0305-0069	2021-03-09	3017
SQ0306-0003	2021-03-10	3
SQ0306-0008	2021-03-11	8
SQ0306-0004	2021-03-12	4
SQ0308-0001	2021-03-13	3923
SQ0308-0002	2021-03-14	3924
SQ0310-0009	2021-03-15	9
SQ0310-0001	2021-03-16	1
SQ0310-0010	2021-03-17	10
SQ0310-0002	2021-03-18	2
SQ0310-0011	2021-03-19	11
SQ0310-0003	2021-03-20	3
SQ0310-0012	2021-03-21	12
SQ0310-0004	2021-03-22	4
SQ0310-0018	2021-03-23	18
SQ0310-0008	2021-03-24	8
SQ0310-0006	2021-03-25	6
SQ0311-0003	2021-03-26	3
SQ0311-0004	2021-03-27	4
SQ0311-0001	2021-03-28	1
SQ0311-0002	2021-03-29	2
SQ0311-0007	2021-03-30	7
SQ0311-0010	2021-03-31	10
SQ0311-0011	2021-04-01	11
SQ0311-0008	2021-04-02	8
SQ0311-0012	2021-04-03	12
SQ0311-0009	2021-04-04	9
SQ0311-0017	2021-04-05	17
SQ0311-0019	2021-04-06	19
SQ0311-0006	2021-04-07	6
SQ0311-0022	2021-04-08	22
SQ0311-0018	2021-04-09	18
SQ0311-0020	2021-04-10	20
SQ0311-0023	2021-04-11	23
SQ0312-0009	2021-04-12	9
SQ0312-0001	2021-04-13	1
SQ0312-0002	2021-04-14	2
SQ0312-0007	2021-04-15	7
SQ0312-0008	2021-04-16	8
SQ0314-0002	2021-04-17	2
SQ0314-0003	2021-04-18	3
SQ0314-0004	2021-04-19	4
SQ0314-0005	2021-04-20	5
SQ0314-0006	2021-04-21	6
SQ0314-0007	2021-04-22	7
SQ0315-0013	2021-04-23	3458
SQ0315-0012	2021-04-24	3458
SQ0315-0011	2021-04-25	3458
SQ0316-0024	2021-04-26	1142
SQ0316-0025	2021-04-27	1141
SQ0316-0008	2021-04-28	1450
SQ0316-0009	2021-04-29	1550
SQ0316-0010	2021-04-30	1121
SQ0316-0011	2021-05-01	1122
SQ0316-0012	2021-05-02	1060
SQ0316-0013	2021-05-03	1116
SQ0316-0014	2021-05-04	1117
SQ0316-0015	2021-05-05	1040
SQ0316-0016	2021-05-06	1103
SQ0316-0017	2021-05-07	1114
SQ0316-0018	2021-05-08	1050
SQ0316-0019	2021-05-09	1050
SQ0316-0020	2021-05-10	1303
SQ0316-0021	2021-05-11	7110
SQ0316-0022	2021-05-12	7210
SQ0316-0023	2021-05-13	1000
SQ0318-0033	2021-05-14	33
SQ0318-0031	2021-05-15	31
SQ0318-0030	2021-05-16	30
SQ0318-0027	2021-05-17	27
SQ0318-0032	2021-05-18	32
SQ0318-0028	2021-05-19	28
SQ0318-0035	2021-05-20	35
SQ0318-0026	2021-05-21	26
SQ0318-0036	2021-05-22	36
SQ0318-0029	2021-05-23	29
SQ0318-0034	2021-05-24	34
SQ0318-0018	2021-05-25	18
SQ0318-0019	2021-05-26	19
SQ0318-0020	2021-05-27	20
SQ0318-0015	2021-05-28	15
SQ0318-0014	2021-05-29	14
SQ0318-0017	2021-05-30	17
SQ0318-0016	2021-05-31	16
SQ0318-0023	2021-06-01	23
SQ0318-0022	2021-06-02	22
SQ0318-0052	2021-06-03	52
SQ0318-0053	2021-06-04	53
SQ0318-0047	2021-06-05	47
SQ0318-0042	2021-06-06	42
SQ0318-0043	2021-06-07	43
SQ0318-0044	2021-06-08	44
SQ0318-0045	2021-06-09	45
SQ0318-0040	2021-06-10	40
SQ0318-0041	2021-06-11	41
SQ0318-0046	2021-06-12	46
SQ0318-0058	2021-06-13	58
SQ0318-0059	2021-06-14	59
SQ0318-0056	2021-06-15	56
SQ0318-0057	2021-06-16	57
SQ0318-0009	2021-06-17	9
SQ0318-0010	2021-06-18	10
SQ0318-0011	2021-06-19	11
SQ0318-0012	2021-06-20	12
SQ0318-0301	2021-06-21	301
SQ0318-0302	2021-06-22	302
SQ0318-0303	2021-06-23	303
SQ0318-0304	2021-06-24	304
SQ0318-0305	2021-06-25	305
SQ0318-0306	2021-06-26	306
SQ0320-0002	2021-06-27	2
SQ0320-0001	2021-06-28	1
SQ0320-0003	2021-06-29	3
SQ0320-0021	2021-06-30	21
SQ0320-0005	2021-07-01	5
SQ0320-0023	2021-07-02	23
SQ0320-0022	2021-07-03	22
SQ0321-0025	2021-07-04	25
SQ0321-0026	2021-07-05	26
SQ0321-0006	2021-07-06	6
SQ0321-0007	2021-07-07	7
SQ0321-0008	2021-07-08	8
SQ0321-0029	2021-07-09	29
SQ0321-0030	2021-07-10	30
SQ0321-0003	2021-07-11	3
SQ0321-0032	2021-07-12	32
SQ0321-0009	2021-07-13	9
SQ0321-0010	2021-07-14	10
SQ0321-0011	2021-07-15	11
SQ0321-0203	2021-07-16	203
SQ0321-0201	2021-07-17	201
SQ0321-0202	2021-07-18	202
SQ0321-0206	2021-07-19	206
SQ0321-0204	2021-07-20	204
SQ0321-0205	2021-07-21	205
SQ0321-0209	2021-07-22	209
SQ0321-0207	2021-07-23	207
SQ0321-0208	2021-07-24	208
SQ0321-0212	2021-07-25	212
SQ0321-0210	2021-07-26	210
SQ0321-0211	2021-07-27	211
SQ0321-0215	2021-07-28	215
SQ0321-0213	2021-07-29	213
SQ0321-0214	2021-07-30	214
SQ0322-0003	2021-07-31	101
SQ0322-0005	2021-08-01	5
SQ0322-0001	2021-08-02	101
SQ0326-0003	2021-08-03	3
SQ0326-0008	2021-08-04	8
SQ0326-0001	2021-08-05	1
SQ0327-0117	2021-08-06	117
SQ0327-0118	2021-08-07	118
SQ0327-0119	2021-08-08	119
SQ0327-0120	2021-08-09	120
SQ0327-0009	2021-08-10	9
SQ0327-0010	2021-08-11	10
SQ0327-0007	2021-08-12	3017
SQ0327-0008	2021-08-13	3017
SQ0327-0037	2021-08-14	3017
SQ0327-0038	2021-08-15	3017
SQ0327-0035	2021-08-16	3017
SQ0327-0036	2021-08-17	3017
SQ0327-0013	2021-08-18	4000
SQ0327-0014	2021-08-19	4000
SQ0327-0015	2021-08-20	4000
SQ0327-0011	2021-08-21	4000
SQ0327-0012	2021-08-22	4000
SQ0327-0018	2021-08-23	4000
SQ0327-0019	2021-08-24	4000
SQ0327-0020	2021-08-25	4000
SQ0327-0021	2021-08-26	4000
SQ0327-0022	2021-08-27	4000
SQ0327-0016	2021-08-28	4000
SQ0327-0025	2021-08-29	4000
SQ0327-0026	2021-08-30	4000
SQ0327-0027	2021-08-31	4000
SQ0327-0028	2021-09-01	4000
SQ0327-0029	2021-09-02	4000
SQ0327-0023	2021-09-03	4000
SQ0327-0032	2021-09-04	4000
SQ0327-0034	2021-09-05	4000
SQ0327-0501	2021-09-06	501
SQ0327-0502	2021-09-07	502
SQ0327-0503	2021-09-08	503
SQ0327-0504	2021-09-09	504
SQ0327-0505	2021-09-10	505
SQ0327-0506	2021-09-11	506
SQ0327-0507	2021-09-12	507
SQ0327-0508	2021-09-13	508
SQ0327-0601	2021-09-14	601
SQ0327-0602	2021-09-15	602
SQ0327-0605	2021-09-16	605
SQ0327-0606	2021-09-17	606
SQ0327-0603	2021-09-18	603
SQ0327-0604	2021-09-19	604
SQ0327-0607	2021-09-20	607
SQ0327-0608	2021-09-21	608
SQ0327-0609	2021-09-22	609
SQ0327-0703	2021-09-23	703
SQ0327-0704	2021-09-24	704
SQ0327-0701	2021-09-25	701
SQ0327-0702	2021-09-26	702
SQ0327-0202	2021-09-27	1200
SQ0327-0201	2021-09-28	201
SQ0328-0001	2021-09-29	1
SQ0328-0002	2021-09-30	2
SQ0328-0003	2021-10-01	3
SQ0328-0004	2021-10-02	4
SQ0328-0005	2021-10-03	5
SQ0328-0028	2021-10-04	28
SQ0328-0031	2021-10-05	31
SQ0328-0029	2021-10-06	29
SQ0328-0030	2021-10-07	30
SQ0328-0032	2021-10-08	32
SQ0328-0012	2021-10-09	12
SQ0328-0013	2021-10-10	13
SQ0328-0014	2021-10-11	14
SQ0328-0301	2021-10-12	301
SQ0328-0302	2021-10-13	302
SQ0328-0303	2021-10-14	303
SQ0328-0304	2021-10-15	304
SQ0328-0305	2021-10-16	305
SQ0328-0306	2021-10-17	306
SQ0328-0307	2021-10-18	307
SQ0328-0308	2021-10-19	308
SQ0329-0012	2021-10-20	3000
SQ0329-0010	2021-10-21	4000
SQ0329-0009	2021-10-22	3000
SQ0329-0011	2021-10-23	4000
SQ0329-0013	2021-10-24	3000
SQ0329-0014	2021-10-25	4000
SQ0329-0015	2021-10-26	3000
SQ0329-0016	2021-10-27	4000
SQ0329-0026	2021-10-28	6000
SQ0329-0024	2021-10-29	6000
SQ0329-0029	2021-10-30	3000
SQ0329-0040	2021-10-31	4000
SQ0329-0025	2021-11-01	6000
SQ0329-0032	2021-11-02	3200
SQ0329-0050	2021-11-03	3000
SQ0329-0033	2021-11-04	3200
SQ0329-0051	2021-11-05	3000
SQ0329-1036	2021-11-06	6000
SQ0329-0030	2021-11-07	1500
SQ0329-0031	2021-11-08	1500
SQ0329-0034	2021-11-09	1500
